Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [149] MD4                    [57] knode_compLT (KadCrouting.c) [101] sendOvernetHelloReq
 [150] MD4_digest            [157] kobject_destroy       [184] sendOvernetIpReq
 [151] MD4_init              [179] kobject_dump           [91] sendOvernetPeerReq (overnet.c)
 [131] MD4_update            [147] kobject_new           [128] sendOvernetPublish
  [96] OvernetSearchInfoSession (overnet.c) [171] kstore_destroy [77] sendOvernetSearch
 [146] Overnet_find          [162] kstore_insert          [97] sendOvernetSearchInfo
  [99] Overnet_ping          [148] kstore_new            [185] setup_kba
  [65] P2PnewSessionsend     [122] local_strndup (KadCmeta.c) [26] sid_compEQ (KadCthread.c)
  [86] Tryadd2buckets (KadCrouting.c) [180] make_kobject  [27] sid_compLT (KadCthread.c)
  [66] UDPsend               [118] make_token (KadCparser.c) [142] specialtagname (KadCparser.c)
  [76] UpdateNodeStatus       [45] millisadd             [186] startKadEngine
 [100] contact_status_update (overnet.c) [85] millisleep_exit [187] startRTP
 [138] create_pending_entry (namecachemain.c) [69] newSessionObject [188] startUDPIO
  [67] deallocSessionObject (KadCthread.c) [106] new_kbucket [189] startreplacesection
 [132] decodenext (KadCapi.c) [87] new_knode               [4] stopKadEngine
  [34] deleteFixup (rbt.c)    [63] new_queue             [190] stopRTP
  [44] deqtw (queue.c)        [78] newpacket             [191] stopUDPIO
  [68] destroySessionObject  [127] nstrcasecmp            [54] string2int128
 [177] destroy_kba           [181] overnet_kboot (overnet.c) [160] term (KadCparser.c)
 [105] destroy_kbucket        [10] overnet_republishnow  [161] trim_qa_rbt (namecachemain.c)
  [94] destroy_knode         [182] overnetinifileread     [42] trimfgets
  [80] destroypkt              [6] overnetinifileupdate   [47] ts_set
  [62] destroyq (queue.c)     [89] overnetputourIPport (overnet.c) [192] udp_dns_init (namecachemain.c)
  [92] dns_decompress (dns.c) [22] p_insert (KadCalloc.c) [119] udp_send
 [110] dns_domain_pack        [23] p_remove (KadCalloc.c)  [8] vfprintf
 [112] dns_msg_destroy        [53] parseline             [193] wsockstart
 [125] dns_pack               [79] postbuffer2fifo        [83] zfree (dns.c)
 [113] dns_parse             [141] predicate (KadCparser.c)
